SKU,Column,Attribute,Value,UOM,Provenance,Certified,Nonconformity,Source Quote,Verifier Signals
49-94-1935,ATTRIBUTE_LABEL 3,arbor_diameter,Arbor Size,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-1935,ATTRIBUTE_VALUE 3,arbor_diameter,1,,extracted,no,,1,"dimensional: 0.55 ('1' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-1935,ATTRIBUTE_UOM 3,arbor_diameter,in,,derived,no,,,"dimensional: 0.55 ('1' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-1935,ATTRIBUTE_LABEL 4,material_application,Application,,derived,yes,,,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('masonry' is a declared term for material_application)"
49-94-1935,ATTRIBUTE_VALUE 4,material_application,masonry,,extracted,no,,Masonry,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('masonry' is a declared term for material_application)"
49-94-1935,ATTRIBUTE_LABEL 5,wheel_type,Wheel Type,,derived,yes,,,"dimensional: abstained (wheel_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions wheel_type) ; identity: abstained (wheel_type is not an identity claim) ; vocabulary: 0.00 ('Cut Off' is not a term wheel_type accepts. This category allows 'type 1 flat', 'type 27 depressed center', 'type 41 flat', 'type 42 depressed center'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
49-94-1935,ATTRIBUTE_VALUE 5,wheel_type,Cut Off,,extracted,no,,Cut Off,"dimensional: abstained (wheel_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions wheel_type) ; identity: abstained (wheel_type is not an identity claim) ; vocabulary: 0.00 ('Cut Off' is not a term wheel_type accepts. This category allows 'type 1 flat', 'type 27 depressed center', 'type 41 flat', 'type 42 depressed center'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
49-94-1935,ATTRIBUTE_LABEL 6,abrasive_grain,Abrasive,,derived,yes,,,
49-94-1935,ATTRIBUTE_LABEL 7,max_rpm,Maximum Speed,,derived,yes,,,
49-94-1935,ATTRIBUTE_LABEL 8,pack_quantity,Quantity,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-1935,ATTRIBUTE_VALUE 8,pack_quantity,1,,extracted,no,,1,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-1935,UNSPSC,,23101500,,routed,yes,,"Cut | Off | Disc | Cut Off | 12""x1/8""x1""",
49-94-1935,Selling Qty,pack_quantity,1,,derived,yes,,1,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-1935,Selling UOM,pack_quantity,EA,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-1940,Dept,,Tools & Equipment,,routed,yes,,"Cut | Off | Disc | Cut Off | 14""x1/8""x1""",
49-94-1940,Class,,Power Tool Accessories,,routed,yes,,"Cut | Off | Disc | Cut Off | 14""x1/8""x1""",
49-94-1940,Fine,,Cut-Off & Grinding Wheels,,routed,yes,,"Cut | Off | Disc | Cut Off | 14""x1/8""x1""",
49-94-1940,Mfg_Part_Num,,49-94-1940,,passthrough,yes,,,
49-94-1940,Part_Desc,,"49-94-1940 Milw 14""x1/8""x1"" Masonry Cut Off Disc",,passthrough,yes,,,
49-94-1940,E1_Brand,,-- Unbranded --,,passthrough,yes,,,
49-94-1940,Unilog_Brand,,-- No Unilog Brand --,,passthrough,yes,,,
49-94-1940,DIB_Brand,,-- No DIB Brand --,,passthrough,yes,,,
49-94-1940,Part_Manuf,,Milwaukee Accessory (4031),,passthrough,yes,,,
49-94-1940,MANUFACTURER_NAME,,Milwaukee Accessory,,passthrough,yes,,,
49-94-1940,MANUFACTURER_PART_NUMBER,,49-94-1940,,passthrough,yes,,,
49-94-1940,Classpath,,Tools & Equipment>Power Tool Accessories>Abrasive Wheels,,routed,yes,,"Cut | Off | Disc | Cut Off | 14""x1/8""x1""",
49-94-1940,MOBILE_DESC,,"Milwaukee Accessory, Cut-Off Wheel, 49-94-1940, 14 in Diameter",,composed,yes,,14,
49-94-1940,INVOICE_DESC,,CUT-OFF WHEEL 14IN 0.125IN 1IN MASONRY 1,,composed,yes,,14 | 1/8 | 1 | Masonry,
49-94-1940,SHORT_DESC,,"49-94-1940 Cut-Off Wheel, 14 in Diameter, 0.125 in Thickness, 1 in Arbor Size, masonry Application, Cut Off Wheel Type",,composed,yes,,14 | 1/8 | 1 | Masonry | Cut Off,
49-94-1940,LONG_DESC1,,"Cut-Off Wheel, 14 in Diameter, 0.125 in Thickness, 1 in Arbor Size, masonry Application, Cut Off Wheel Type, 1 Quantity",,composed,yes,,14 | 1/8 | 1 | Masonry | Cut Off,
49-94-1940,RETAIL_DESC,,"Cut-Off Wheel, 14 in Diameter, 0.125 in Thickness, 1 in Arbor Size, masonry Application, Cut Off Wheel Type, 1 Quantity",,composed,yes,,14 | 1/8 | 1 | Masonry | Cut Off,
49-94-1940,ITEM_FEATURES_1,,14 in,,composed,yes,,14,
49-94-1940,ITEM_FEATURES_2,,0.125 in,,composed,yes,,1/8,
49-94-1940,ITEM_FEATURES_3,,1 in,,composed,yes,,1,
49-94-1940,Application,material_application,masonry,,derived,yes,,Masonry,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('masonry' is a declared term for material_application)"
49-94-1940,ATTRIBUTE_LABEL 1,disc_diameter,Diameter,,derived,yes,,,"dimensional: 0.55 ('14' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_VALUE 1,disc_diameter,14,,extracted,no,,14,"dimensional: 0.55 ('14' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_UOM 1,disc_diameter,in,,derived,no,,,"dimensional: 0.55 ('14' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_LABEL 2,thickness,Thickness,,derived,yes,,,"dimensional: 0.55 ('0.125' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on thickness hold) ; identity: abstained (thickness is not an identity claim) ; vocabulary: abstained (thickness is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_VALUE 2,thickness,0.125,,extracted,no,,1/8,"dimensional: 0.55 ('0.125' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on thickness hold) ; identity: abstained (thickness is not an identity claim) ; vocabulary: abstained (thickness is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_UOM 2,thickness,in,,derived,no,,,"dimensional: 0.55 ('0.125' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on thickness hold) ; identity: abstained (thickness is not an identity claim) ; vocabulary: abstained (thickness is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_LABEL 3,arbor_diameter,Arbor Size,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_VALUE 3,arbor_diameter,1,,extracted,no,,1,"dimensional: 0.55 ('1' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_UOM 3,arbor_diameter,in,,derived,no,,,"dimensional: 0.55 ('1' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_LABEL 4,material_application,Application,,derived,yes,,,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('masonry' is a declared term for material_application)"
49-94-1940,ATTRIBUTE_VALUE 4,material_application,masonry,,extracted,no,,Masonry,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('masonry' is a declared term for material_application)"
49-94-1940,ATTRIBUTE_LABEL 5,wheel_type,Wheel Type,,derived,yes,,,"dimensional: abstained (wheel_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions wheel_type) ; identity: abstained (wheel_type is not an identity claim) ; vocabulary: 0.00 ('Cut Off' is not a term wheel_type accepts. This category allows 'type 1 flat', 'type 27 depressed center', 'type 41 flat', 'type 42 depressed center'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
49-94-1940,ATTRIBUTE_VALUE 5,wheel_type,Cut Off,,extracted,no,,Cut Off,"dimensional: abstained (wheel_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions wheel_type) ; identity: abstained (wheel_type is not an identity claim) ; vocabulary: 0.00 ('Cut Off' is not a term wheel_type accepts. This category allows 'type 1 flat', 'type 27 depressed center', 'type 41 flat', 'type 42 depressed center'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
49-94-1940,ATTRIBUTE_LABEL 6,abrasive_grain,Abrasive,,derived,yes,,,
49-94-1940,ATTRIBUTE_LABEL 7,max_rpm,Maximum Speed,,derived,yes,,,
49-94-1940,ATTRIBUTE_LABEL 8,pack_quantity,Quantity,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-1940,ATTRIBUTE_VALUE 8,pack_quantity,1,,extracted,no,,1,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-1940,UNSPSC,,23101500,,routed,yes,,"Cut | Off | Disc | Cut Off | 14""x1/8""x1""",
49-94-1940,Selling Qty,pack_quantity,1,,derived,yes,,1,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-1940,Selling UOM,pack_quantity,EA,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-0501,Dept,,Tools & Equipment,,routed,yes,,"Wheel | Grinding | Metal | 4""x1/4""x5/8""",
49-94-0501,Class,,Power Tool Accessories,,routed,yes,,"Wheel | Grinding | Metal | 4""x1/4""x5/8""",
49-94-0501,Fine,,Cut-Off & Grinding Wheels,,routed,yes,,"Wheel | Grinding | Metal | 4""x1/4""x5/8""",
49-94-0501,Mfg_Part_Num,,49-94-0501,,passthrough,yes,,,
49-94-0501,Part_Desc,,"49-94-0501 Milw 4""x1/4""x5/8"" Metal Grinding Wheel",,passthrough,yes,,,
49-94-0501,E1_Brand,,-- Unbranded --,,passthrough,yes,,,
49-94-0501,Unilog_Brand,,-- No Unilog Brand --,,passthrough,yes,,,
49-94-0501,DIB_Brand,,-- No DIB Brand --,,passthrough,yes,,,
49-94-0501,Part_Manuf,,Milwaukee Accessory (4031),,passthrough,yes,,,
49-94-0501,MANUFACTURER_NAME,,Milwaukee Accessory,,passthrough,yes,,,
49-94-0501,MANUFACTURER_PART_NUMBER,,49-94-0501,,passthrough,yes,,,
49-94-0501,Classpath,,Tools & Equipment>Power Tool Accessories>Abrasive Wheels,,routed,yes,,"Wheel | Grinding | Metal | 4""x1/4""x5/8""",
49-94-0501,MOBILE_DESC,,"Milwaukee Accessory, Cut-Off Wheel, 49-94-0501, 4 in Diameter",,composed,yes,,4,
49-94-0501,INVOICE_DESC,,CUT-OFF WHEEL 4IN 0.25IN 0.625IN METAL 1,,composed,yes,,4 | 1/4 | 5/8 | Metal | 1,
49-94-0501,SHORT_DESC,,"49-94-0501 Cut-Off Wheel, 4 in Diameter, 0.25 in Thickness, 0.625 in Arbor Size, metal Application, Grinding Wheel Type",,composed,yes,,4 | 1/4 | 5/8 | Metal | Grinding,
49-94-0501,LONG_DESC1,,"Cut-Off Wheel, 4 in Diameter, 0.25 in Thickness, 0.625 in Arbor Size, metal Application, Grinding Wheel Type, 1 Quantity",,composed,yes,,4 | 1/4 | 5/8 | Metal | Grinding | 1,
49-94-0501,RETAIL_DESC,,"Cut-Off Wheel, 4 in Diameter, 0.25 in Thickness, 0.625 in Arbor Size, metal Application, Grinding Wheel Type, 1 Quantity",,composed,yes,,4 | 1/4 | 5/8 | Metal | Grinding | 1,
49-94-0501,ITEM_FEATURES_1,,4 in,,composed,yes,,4,
49-94-0501,ITEM_FEATURES_2,,0.25 in,,composed,yes,,1/4,
49-94-0501,ITEM_FEATURES_3,,0.625 in,,composed,yes,,5/8,
49-94-0501,Application,material_application,metal,,derived,yes,,Metal,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('metal' is a declared term for material_application)"
49-94-0501,ATTRIBUTE_LABEL 1,disc_diameter,Diameter,,derived,yes,,,"dimensional: 0.55 ('4' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_VALUE 1,disc_diameter,4,,extracted,no,,4,"dimensional: 0.55 ('4' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_UOM 1,disc_diameter,in,,derived,no,,,"dimensional: 0.55 ('4' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_LABEL 2,thickness,Thickness,,derived,yes,,,"dimensional: 0.55 ('0.25' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on thickness hold) ; identity: abstained (thickness is not an identity claim) ; vocabulary: abstained (thickness is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_VALUE 2,thickness,0.25,,extracted,no,,1/4,"dimensional: 0.55 ('0.25' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on thickness hold) ; identity: abstained (thickness is not an identity claim) ; vocabulary: abstained (thickness is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_UOM 2,thickness,in,,derived,no,,,"dimensional: 0.55 ('0.25' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on thickness hold) ; identity: abstained (thickness is not an identity claim) ; vocabulary: abstained (thickness is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_LABEL 3,arbor_diameter,Arbor Size,,derived,yes,,,"dimensional: 0.55 ('0.625' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_VALUE 3,arbor_diameter,0.625,,extracted,no,,5/8,"dimensional: 0.55 ('0.625' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_UOM 3,arbor_diameter,in,,derived,no,,,"dimensional: 0.55 ('0.625' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on arbor_diameter hold) ; identity: abstained (arbor_diameter is not an identity claim) ; vocabulary: abstained (arbor_diameter is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_LABEL 4,material_application,Application,,derived,yes,,,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('metal' is a declared term for material_application)"
49-94-0501,ATTRIBUTE_VALUE 4,material_application,metal,,extracted,no,,Metal,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('metal' is a declared term for material_application)"
49-94-0501,ATTRIBUTE_LABEL 5,wheel_type,Wheel Type,,derived,yes,,,"dimensional: abstained (wheel_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions wheel_type) ; identity: abstained (wheel_type is not an identity claim) ; vocabulary: 0.00 ('Grinding' is not a term wheel_type accepts. This category allows 'type 1 flat', 'type 27 depressed center', 'type 41 flat', 'type 42 depressed center'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
49-94-0501,ATTRIBUTE_VALUE 5,wheel_type,Grinding,,extracted,no,,Grinding,"dimensional: abstained (wheel_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions wheel_type) ; identity: abstained (wheel_type is not an identity claim) ; vocabulary: 0.00 ('Grinding' is not a term wheel_type accepts. This category allows 'type 1 flat', 'type 27 depressed center', 'type 41 flat', 'type 42 depressed center'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
49-94-0501,ATTRIBUTE_LABEL 6,abrasive_grain,Abrasive,,derived,yes,,,
49-94-0501,ATTRIBUTE_LABEL 7,max_rpm,Maximum Speed,,derived,yes,,,
49-94-0501,ATTRIBUTE_LABEL 8,pack_quantity,Quantity,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-0501,ATTRIBUTE_VALUE 8,pack_quantity,1,,extracted,no,,1,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-0501,UNSPSC,,23101500,,routed,yes,,"Wheel | Grinding | Metal | 4""x1/4""x5/8""",
49-94-0501,Selling Qty,pack_quantity,1,,derived,yes,,1,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-0501,Selling UOM,pack_quantity,EA,,derived,yes,,,"dimensional: 0.55 ('1' carries no unit; assuming dimensionless. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 1 constraint(s) on pack_quantity hold) ; identity: abstained (pack_quantity is not an identity claim) ; vocabulary: abstained (pack_quantity is quantity, not a controlled term)"
49-94-0503,Dept,,Tools & Equipment,,routed,yes,,"Wheel | Grinding | Metal | 4-1/2""x1/4""x7/8""",
49-94-0503,Class,,Power Tool Accessories,,routed,yes,,"Wheel | Grinding | Metal | 4-1/2""x1/4""x7/8""",
49-94-0503,Fine,,Cut-Off & Grinding Wheels,,routed,yes,,"Wheel | Grinding | Metal | 4-1/2""x1/4""x7/8""",
49-94-0503,Mfg_Part_Num,,49-94-0503,,passthrough,yes,,,
49-94-0503,Part_Desc,,"49-94-0503 Milw 4-1/2""x1/4""x7/8"" Metal Grinding Wheel",,passthrough,yes,,,
49-94-0503,E1_Brand,,-- Unbranded --,,passthrough,yes,,,
49-94-0503,Unilog_Brand,,-- No Unilog Brand --,,passthrough,yes,,,
49-94-0503,DIB_Brand,,-- No DIB Brand --,,passthrough,yes,,,
49-94-0503,Part_Manuf,,Milwaukee Accessory (4031),,passthrough,yes,,,
49-94-0503,MANUFACTURER_NAME,,Milwaukee Accessory,,passthrough,yes,,,
49-94-0503,MANUFACTURER_PART_NUMBER,,49-94-0503,,passthrough,yes,,,
49-94-0503,Classpath,,Tools & Equipment>Power Tool Accessories>Abrasive Wheels,,routed,yes,,"Wheel | Grinding | Metal | 4-1/2""x1/4""x7/8""",
49-94-0503,MOBILE_DESC,,"Milwaukee Accessory, Cut-Off Wheel, 49-94-0503, 4.5 in Diameter",,composed,yes,,4-1/2,
49-94-0503,INVOICE_DESC,,CUT-OFF WHEEL 4.5IN 0.25IN 0.875IN METAL,,composed,yes,,4-1/2 | 1/4 | 7/8 | Metal,
49-94-0503,SHORT_DESC,,"49-94-0503 Cut-Off Wheel, 4.5 in Diameter, 0.25 in Thickness, 0.875 in Arbor Size, metal Application",,composed,yes,,4-1/2 | 1/4 | 7/8 | Metal,
49-94-0503,LONG_DESC1,,"Cut-Off Wheel, 4.5 in Diameter, 0.25 in Thickness, 0.875 in Arbor Size, metal Application, Grinding Wheel Wheel Type, 1 Quantity",,composed,yes,,4-1/2 | 1/4 | 7/8 | Metal | Grinding Wheel | 1,
49-94-0503,RETAIL_DESC,,"Cut-Off Wheel, 4.5 in Diameter, 0.25 in Thickness, 0.875 in Arbor Size, metal Application, Grinding Wheel Wheel Type",,composed,yes,,4-1/2 | 1/4 | 7/8 | Metal | Grinding Wheel,
49-94-0503,ITEM_FEATURES_1,,4.5 in,,composed,yes,,4-1/2,
49-94-0503,ITEM_FEATURES_2,,0.25 in,,composed,yes,,1/4,
49-94-0503,ITEM_FEATURES_3,,0.875 in,,composed,yes,,7/8,
49-94-0503,Application,material_application,metal,,derived,yes,,Metal,"dimensional: abstained (material_application is nominal, not a physical quantity) ; constraint: abstained (no constraint in abrasive.cutoff_disc mentions material_application) ; identity: abstained (material_application is not an identity claim) ; vocabulary: 1.00 ('metal' is a declared term for material_application)"
49-94-0503,ATTRIBUTE_LABEL 1,disc_diameter,Diameter,,derived,yes,,,"dimensional: 0.55 ('4.5' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-0503,ATTRIBUTE_VALUE 1,disc_diameter,4.5,,extracted,no,,4-1/2,"dimensional: 0.55 ('4.5' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-0503,ATTRIBUTE_UOM 1,disc_diameter,in,,derived,no,,,"dimensional: 0.55 ('4.5' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 3 constraint(s) on disc_diameter hold) ; identity: abstained (disc_diameter is not an identity claim) ; vocabulary: abstained (disc_diameter is quantity, not a controlled term)"
49-94-0503,ATTRIBUTE_LABEL 2,thickness,Thickness,,derived,yes,,,"dimensional: 0.55 ('0.25' carries no unit; assuming millimeter. Unlabelled numbers are how inch/millimetre errors enter a catalog.) ; constraint: 1.00 (all 2 constraint(s) on thickness hold) ; identity: abstained (thickness is not an identity claim) ; vocabulary: abstained (thickness is quantity, not a controlled term)"
